image, mf,amf,namf,proposed1,proposed2,proposed3,proposed4,proposed5
noiseimage/[test42]_origin_0.50.png,14.584,26.370,26.168,26.573,26.547,26.239,26.348,26.562
noiseimage/[test42]_origin_0.70.png,9.683,23.942,24.485,24.016,24.050,24.545,24.594,24.536
noiseimage/[test42]_origin_0.90.png,6.443,21.176,22.568,21.089,21.132,22.597,22.576,22.083
noiseimage/[test43]_origin_0.10.png,26.136,33.357,32.359,33.581,33.619,32.498,32.998,33.449
noiseimage/[test43]_origin_0.30.png,21.485,29.228,28.053,29.473,29.474,28.135,28.470,29.306
noiseimage/[test43]_origin_0.50.png,14.668,26.655,25.840,26.849,26.866,25.877,26.088,26.953
noiseimage/[test43]_origin_0.70.png,9.702,24.079,24.093,24.184,24.251,24.100,24.229,24.799
noiseimage/[test43]_origin_0.90.png,6.404,20.836,21.877,20.808,20.861,21.905,21.927,21.751
noiseimage/[test44]_origin_0.10.png,32.319,41.182,39.191,41.610,41.996,39.586,40.434,41.171
noiseimage/[test44]_origin_0.30.png,22.699,35.702,33.297,36.072,36.266,33.568,34.095,35.710
noiseimage/[test44]_origin_0.50.png,14.032,32.129,30.332,32.418,32.535,30.454,30.807,32.605
noiseimage/[test44]_origin_0.70.png,8.937,28.928,28.378,29.092,29.195,28.416,28.652,30.084
noiseimage/[test44]_origin_0.90.png,5.518,24.291,25.417,24.271,24.332,25.469,25.530,25.561
noiseimage/[test45]_origin_0.10.png,29.627,38.128,36.677,38.622,38.905,37.025,37.836,38.165
noiseimage/[test45]_origin_0.30.png,22.880,32.993,31.189,33.420,33.549,31.393,31.874,33.017
noiseimage/[test45]_origin_0.50.png,15.257,29.946,28.581,30.258,30.345,28.696,28.987,30.238
noiseimage/[test45]_origin_0.70.png,10.042,27.105,26.751,27.285,27.395,26.795,26.976,27.887
noiseimage/[test45]_origin_0.90.png,6.704,23.189,24.240,23.206,23.284,24.280,24.317,24.220
noiseimage/[test46]_origin_0.10.png,19.645,28.876,28.441,29.110,29.155,28.461,28.817,28.953
